"coc.number.new","year","beds_current","beds_new","beds_dev","beds_facility","beds_other","beds_voucher","beds_es","beds_th","beds_rrh","beds_sh","beds_psh","beds_total","d.sample.bos.statewide","d.sample.esg.2013.2019","d.sample.coc.2013.2019","d.sample.suburban","d.sample.rural","d.sample.urban","d.sample.majorcity","d.sample.merged"
"md-504",2015,0,0,0,0,0,0,71,36,0,0,90,197,0,0,1,1,0,0,0,0
"md-504",2016,0,0,0,0,0,0,76,30,0,0,98,204,0,0,1,1,0,0,0,0
"md-504",2017,0,0,0,0,0,0,98,0,0,0,103,203,0,0,1,1,0,0,0,0
"md-504",2018,0,0,0,0,0,0,100,0,0,0,77,213,0,0,1,1,0,0,0,0
"md-504",2019,0,0,0,0,0,0,113,0,0,0,95,236,0,0,1,1,0,0,0,0
"md-505",2013,0,0,0,0,0,0,367,53,0,0,466,886,0,1,1,1,0,0,0,0
"md-505",2014,0,0,0,0,0,0,377,53,0,0,445,875,0,1,1,1,0,0,0,0
"md-505",2015,0,0,0,0,0,0,377,53,181,0,445,1056,0,1,1,1,0,0,0,0
"md-505",2016,0,0,0,0,0,0,387,47,267,0,459,1160,0,1,1,1,0,0,0,0
"md-505",2017,0,0,0,0,0,0,394,56,362,0,522,1334,0,1,1,1,0,0,0,0
"md-505",2018,0,0,0,0,0,0,510,75,166,0,544,1295,0,1,1,1,0,0,0,0
"md-505",2019,0,0,0,0,0,0,506,76,169,0,577,1328,0,1,1,1,0,0,0,0
"md-506",2013,0,0,0,0,0,0,62,26,0,25,38,151,0,0,1,1,0,0,0,0
"md-506",2014,0,0,0,0,0,0,62,25,0,25,39,151,0,0,1,1,0,0,0,0
"md-506",2015,0,0,0,0,0,0,65,25,0,25,37,152,0,0,1,1,0,0,0,0
"md-506",2016,0,0,0,0,0,0,70,32,0,25,22,168,0,0,1,1,0,0,0,0
"md-506",2017,0,0,0,0,0,0,73,14,32,25,41,185,0,0,1,1,0,0,0,0
"md-506",2018,0,0,0,0,0,0,62,47,40,25,38,212,0,0,1,1,0,0,0,0
"md-506",2019,0,0,0,0,0,0,73,0,17,25,43,243,0,0,1,1,0,0,0,0
"md-507",2013,0,0,0,0,0,0,52,156,0,0,134,342,0,0,1,1,0,0,0,0
"md-507",2014,0,0,0,0,0,0,52,119,0,0,111,282,0,0,1,1,0,0,0,0
"md-507",2015,0,0,0,0,0,0,42,89,10,0,113,254,0,0,1,1,0,0,0,0
"md-507",2016,0,0,0,0,0,0,22,112,6,0,119,259,0,0,1,1,0,0,0,0
"md-507",2017,0,0,0,0,0,0,22,110,62,0,122,316,0,0,1,1,0,0,0,0
"md-507",2018,0,0,0,0,0,0,22,110,26,0,122,280,0,0,1,1,0,0,0,0
"md-507",2019,0,0,0,0,0,0,22,99,39,0,121,281,0,0,1,1,0,0,0,0
"md-508",2013,0,0,0,0,0,0,194,133,6,0,238,571,0,0,1,1,0,0,0,0
"md-508",2014,0,0,0,0,0,0,248,161,4,0,240,653,0,0,1,1,0,0,0,0
"md-508",2015,0,0,0,0,0,0,236,93,6,0,252,589,0,0,1,1,0,0,0,0
"md-508",2016,0,0,0,0,0,0,143,45,6,0,274,471,0,0,1,1,0,0,0,0
"md-508",2017,0,0,0,0,0,0,119,46,22,0,273,461,0,0,1,1,0,0,0,0
"md-508",2018,0,0,0,0,0,0,114,46,74,0,286,520,0,0,1,1,0,0,0,0
"md-508",2019,0,0,0,0,0,0,135,24,38,0,283,480,0,0,1,1,0,0,0,0
"md-509",2013,0,0,0,0,0,0,57,165,0,0,41,263,0,0,1,1,0,0,0,0
"md-509",2014,0,0,0,0,0,0,54,144,0,0,50,248,0,0,1,1,0,0,0,0
"md-509",2015,0,0,0,0,0,0,137,137,0,0,49,323,0,0,1,1,0,0,0,0
"md-509",2016,0,0,0,0,0,0,131,129,0,0,44,304,0,0,1,1,0,0,0,0
"md-509",2017,0,0,0,0,0,0,155,127,0,0,49,331,0,0,1,1,0,0,0,0
"md-509",2018,0,0,0,0,0,0,151,123,34,0,44,352,0,0,1,1,0,0,0,0
"md-509",2019,0,0,0,0,0,0,151,101,68,0,52,372,0,0,1,1,0,0,0,0
"md-510",2013,0,0,0,0,0,0,21,9,0,0,24,54,0,0,1,0,1,0,0,0
"md-510",2014,0,0,0,0,0,0,21,9,0,0,24,54,0,0,1,0,1,0,0,0
"md-510",2015,0,0,0,0,0,0,21,9,0,0,24,54,0,0,1,0,1,0,0,0
"md-510",2016,0,0,0,0,0,0,21,9,0,0,24,54,0,0,1,0,1,0,0,0
"md-510",2017,0,0,0,0,0,0,21,9,0,0,17,47,0,0,1,0,1,0,0,0
"md-510",2018,0,0,0,0,0,0,21,9,0,0,18,48,0,0,1,0,1,0,0,0
"md-510",2019,0,0,0,0,0,0,21,9,0,0,31,61,0,0,1,0,1,0,0,0
"md-511",2013,0,0,0,0,0,0,14,37,0,0,112,163,0,0,1,0,1,0,0,0
"md-511",2014,0,0,0,0,0,0,15,37,0,0,110,162,0,0,1,0,1,0,0,0
"md-511",2015,0,0,0,0,0,0,31,37,0,0,105,173,0,0,1,0,1,0,0,0
"md-511",2016,0,0,0,0,0,0,43,43,0,0,105,191,0,0,1,0,1,0,0,0
"md-511",2017,0,0,0,0,0,0,43,45,1,0,121,210,0,0,1,0,1,0,0,0
"md-511",2018,0,0,0,0,0,0,40,33,49,0,102,224,0,0,1,0,1,0,0,0
"md-511",2019,0,0,0,0,0,0,65,25,66,0,102,258,0,0,1,0,1,0,0,0
"md-512",2013,0,0,0,0,0,0,160,107,0,0,183,450,0,0,1,1,0,0,0,0
"md-512",2014,0,0,0,0,0,0,152,74,0,0,130,356,0,0,1,1,0,0,0,0
"md-512",2015,0,0,0,0,0,0,163,87,0,0,126,376,0,0,1,1,0,0,0,0
"md-512",2016,0,0,0,0,0,0,159,55,0,0,111,325,0,0,1,1,0,0,0,0
"md-512",2017,0,0,0,0,0,0,213,68,39,0,103,423,0,0,1,1,0,0,0,0
"md-512",2018,0,0,0,0,0,0,213,48,24,0,100,385,0,0,1,1,0,0,0,0
"md-512",2019,0,0,0,0,0,0,186,35,12,0,99,332,0,0,1,1,0,0,0,0
"md-513",2013,0,0,0,0,0,0,225,42,0,0,183,450,0,0,1,0,1,0,0,0
"md-513",2014,0,0,0,0,0,0,157,49,2,0,196,404,0,0,1,0,1,0,0,0
"md-513",2015,0,0,0,0,0,0,207,50,27,0,216,500,0,0,1,0,1,0,0,0
"md-513",2016,0,0,0,0,0,0,184,46,17,0,253,500,0,0,1,0,1,0,0,0
"md-513",2017,0,0,0,0,0,0,177,41,17,0,264,499,0,0,1,0,1,0,0,0
"md-513",2018,0,0,0,0,0,0,198,43,22,0,265,528,0,0,1,0,1,0,0,0
"md-513",2019,0,0,0,0,0,0,207,38,56,0,275,576,0,0,1,0,1,0,0,0
"md-600",2013,0,0,0,0,0,0,186,232,0,0,268,686,0,1,1,1,0,0,0,0
"md-600",2014,0,0,0,0,0,0,196,254,0,0,276,911,0,1,1,1,0,0,0,0
"md-600",2015,0,0,0,0,0,0,187,257,0,0,281,924,0,1,1,1,0,0,0,0
"md-600",2016,0,0,0,0,0,0,196,226,0,0,297,915,0,1,1,1,0,0,0,0
"md-600",2017,0,0,0,0,0,0,196,193,113,0,236,923,0,1,1,1,0,0,0,0
"md-600",2018,0,0,0,0,0,0,196,173,68,0,276,910,0,1,1,1,0,0,0,0
"md-600",2019,0,0,0,0,0,0,221,153,179,0,286,1036,0,1,1,1,0,0,0,0
"md-601",2013,0,0,0,0,0,0,274,302,0,40,1826,2442,0,1,1,1,0,0,0,0
"md-601",2014,0,0,0,0,0,0,284,276,0,40,1870,2502,0,1,1,1,0,0,0,0
"md-601",2015,0,0,0,0,0,0,278,297,75,44,1900,2638,0,1,1,1,0,0,0,0
"md-601",2016,0,0,0,0,0,0,269,307,160,40,1857,2746,0,1,1,1,0,0,0,0
"md-601",2017,0,0,0,0,0,0,272,198,180,40,1829,2720,0,1,1,1,0,0,0,0
"md-601",2018,0,0,0,0,0,0,283,170,289,34,2042,3019,0,1,1,1,0,0,0,0
"md-601",2019,0,0,0,0,0,0,275,109,283,34,2030,2928,0,1,1,1,0,0,0,0
"me-500m",2013,0,0,0,0,0,0,1198,2030,0,15,2204,5447,1,1,1,0,2,0,0,2
"me-500m",2014,0,0,0,0,0,0,1184,1531,60,15,2464,5254,1,1,1,0,2,0,0,2
"me-500m",2015,0,0,0,0,0,0,1204,1357,173,15,2764,5513,1,1,1,0,2,0,0,2
"me-500m",2016,0,0,0,0,0,0,1274,1195,79,15,2561,5281,1,1,1,0,2,0,0,2
"me-500m",2017,0,0,0,0,0,0,1217,1225,369,15,2500,5350,1,1,1,0,1,0,0,1
"me-500m",2018,0,0,0,0,0,0,1225,1494,298,15,2360,5481,1,1,1,0,1,0,0,1
"me-500m",2019,0,0,0,0,0,0,1222,1017,331,15,2532,5232,1,1,1,0,1,0,0,1
"mi-500",2013,0,0,0,0,0,0,1214,1083,49,0,854,3200,1,0,1,0,1,0,0,0
"mi-500",2014,0,0,0,0,0,0,1220,1068,131,0,886,3305,1,0,1,0,1,0,0,0
"mi-500",2015,0,0,0,0,0,0,1192,847,221,0,756,3123,1,0,1,0,1,0,0,0
"mi-500",2016,0,0,0,0,0,0,1117,496,318,0,723,2710,1,0,1,0,1,0,0,0
"mi-500",2017,0,0,0,0,0,0,1130,321,850,0,825,7763,1,0,1,0,1,0,0,0
"mi-500",2018,0,0,0,0,0,0,1301,371,1005,0,653,3392,1,0,1,0,1,0,0,0
"mi-500",2019,0,0,0,0,0,0,1326,359,789,0,366,2902,1,0,1,0,1,0,0,0
"mi-501",2013,0,0,0,0,0,0,1288,1337,109,21,2120,4875,0,1,1,0,0,0,1,0
"mi-501",2014,0,0,0,0,0,0,1215,1285,159,21,2507,5187,0,1,1,0,0,0,1,0
"mi-501",2015,0,0,0,0,0,0,1183,1217,631,21,2294,8038,0,1,1,0,0,0,1,0
"mi-501",2016,0,0,0,0,0,0,1087,1152,530,21,2476,8072,0,1,1,0,0,0,1,0
"mi-501",2017,0,0,0,0,0,0,1163,797,633,21,2843,10128,0,1,1,0,0,0,1,0
"mi-501",2018,0,0,0,0,0,0,1001,646,950,40,3006,5643,0,1,1,0,0,0,1,0
"mi-501",2019,0,0,0,0,0,0,967,589,740,34,2941,5271,0,1,1,0,0,0,1,0
"mi-502",2013,0,0,0,0,0,0,111,320,13,16,344,804,0,1,1,1,0,0,0,0
"mi-502",2014,0,0,0,0,0,0,126,261,38,16,371,812,0,1,1,1,0,0,0,0
"mi-502",2015,0,0,0,0,0,0,125,203,20,16,483,1799,0,1,1,1,0,0,0,0
"mi-502",2016,0,0,0,0,0,0,120,108,178,17,1299,1722,0,1,1,1,0,0,0,0
"mi-502",2017,0,0,0,0,0,0,114,69,168,7,1619,1977,0,1,1,1,0,0,0,0
"mi-502",2018,0,0,0,0,0,0,115,54,209,8,483,869,0,1,1,1,0,0,0,0
"mi-502",2019,0,0,0,0,0,0,103,78,214,10,637,1042,0,1,1,1,0,0,0,0
"mi-503",2013,0,0,0,0,0,0,163,91,100,0,129,483,0,1,1,1,0,0,0,0
"mi-503",2014,0,0,0,0,0,0,164,111,0,0,148,423,0,1,1,1,0,0,0,0
"mi-503",2015,0,0,0,0,0,0,178,151,0,25,148,502,0,1,1,1,0,0,0,0
"mi-503",2016,0,0,0,0,0,0,176,152,33,25,152,1633,0,1,1,1,0,0,0,0
"mi-503",2017,0,0,0,0,0,0,182,108,31,16,272,1526,0,1,1,1,0,0,0,0
"mi-503",2018,0,0,0,0,0,0,246,119,18,9,279,671,0,1,1,1,0,0,0,0
"mi-503",2019,0,0,0,0,0,0,169,36,87,0,247,539,0,1,1,1,0,0,0,0
"mi-504",2013,0,0,0,0,0,0,100,332,14,0,570,1016,0,1,1,1,0,0,0,0
"mi-504",2014,0,0,0,0,0,0,94,156,18,0,543,811,0,1,1,1,0,0,0,0
"mi-504",2015,0,0,0,0,0,0,154,147,34,0,624,1384,0,1,1,1,0,0,0,0
"mi-504",2016,0,0,0,0,0,0,162,133,36,0,585,2239,0,1,1,1,0,0,0,0
"mi-504",2017,0,0,0,0,0,0,162,107,87,0,729,2551,0,1,1,1,0,0,0,0
"mi-504",2018,0,0,0,0,0,0,165,96,343,0,680,1284,0,1,1,1,0,0,0,0
"mi-504",2019,0,0,0,0,0,0,172,120,102,0,662,1100,0,1,1,1,0,0,0,0
"mi-505",2013,0,0,0,0,0,0,215,118,0,0,681,1014,0,1,1,1,0,0,0,0
"mi-505",2014,0,0,0,0,0,0,188,133,0,0,681,1002,0,1,1,1,0,0,0,0
"mi-505",2015,0,0,0,0,0,0,231,133,0,0,291,655,0,1,1,1,0,0,0,0
"mi-505",2016,0,0,0,0,0,0,229,83,3,0,366,2136,0,1,1,1,0,0,0,0
"mi-505",2017,0,0,0,0,0,0,239,67,111,0,410,2531,0,1,1,1,0,0,0,0
"mi-505",2018,0,0,0,0,0,0,269,39,87,0,362,2469,0,1,1,1,0,0,0,0
"mi-505",2019,0,0,0,0,0,0,323,44,88,0,2052,2515,0,1,1,1,0,0,0,0
"mi-506",2013,0,0,0,0,0,0,315,467,0,0,645,1427,0,1,1,1,0,0,0,0
"mi-506",2014,0,0,0,0,0,0,275,534,61,0,865,1753,0,1,1,1,0,0,0,0
"mi-506",2015,0,0,0,0,0,0,357,522,206,0,860,3275,0,1,1,1,0,0,0,0
"mi-506",2016,0,0,0,0,0,0,618,228,236,0,981,3966,0,1,1,1,0,0,0,0
"mi-506",2017,0,0,0,0,0,0,588,206,274,0,890,4384,0,1,1,1,0,0,0,0
"mi-506",2018,0,0,0,0,0,0,624,206,414,0,855,2144,0,1,1,1,0,0,0,0
"mi-506",2019,0,0,0,0,0,0,657,222,276,0,826,2092,0,1,1,1,0,0,0,0
"mi-507",2013,0,0,0,0,0,0,449,222,0,0,456,1127,0,1,1,0,0,1,0,0
"mi-507",2014,0,0,0,0,0,0,377,205,0,0,521,1103,0,1,1,0,0,1,0,0
"mi-507",2015,0,0,0,0,0,0,387,232,0,0,546,1165,0,1,1,0,0,1,0,0
"mi-507",2016,0,0,0,0,0,0,387,103,11,0,467,2091,0,1,1,0,0,1,0,0
"mi-507",2017,0,0,0,0,0,0,530,71,118,0,481,2274,0,1,1,0,0,1,0,0
"mi-507",2018,0,0,0,0,0,0,555,74,89,0,469,1259,0,1,1,0,0,1,0,0
"mi-507",2019,0,0,0,0,0,0,618,60,60,0,439,1245,0,1,1,0,0,1,0,0
"mi-508",2013,0,0,0,0,0,0,348,80,0,0,368,796,0,1,1,0,0,1,0,0
"mi-508",2014,0,0,0,0,0,0,335,72,40,0,391,874,0,1,1,0,0,1,0,0
"mi-508",2015,0,0,0,0,0,0,340,73,214,0,460,1788,0,1,1,0,0,1,0,0
"mi-508",2016,0,0,0,0,0,0,304,79,205,0,429,2359,0,1,1,0,0,1,0,0
"mi-508",2017,0,0,0,0,0,0,283,59,130,0,552,2486,0,1,1,0,0,1,0,0
"mi-508",2018,0,0,0,0,0,0,322,58,145,9,595,1153,0,1,1,0,0,1,0,0
"mi-508",2019,0,0,0,0,0,0,473,62,161,9,481,1256,0,1,1,0,0,1,0,0
"mi-509",2013,0,0,0,0,0,0,198,152,6,0,306,662,0,1,1,1,0,0,0,0
"mi-509",2014,0,0,0,0,0,0,196,140,18,0,380,773,0,1,1,1,0,0,0,0
"mi-509",2015,0,0,0,0,0,0,195,69,41,0,410,1430,0,1,1,1,0,0,0,0
"mi-509",2016,0,0,0,0,0,0,195,70,295,0,885,1994,0,1,1,1,0,0,0,0
"mi-509",2017,0,0,0,0,0,0,167,60,270,0,843,1889,0,1,1,1,0,0,0,0
"mi-509",2018,0,0,0,0,0,0,175,60,256,0,869,1360,0,1,1,1,0,0,0,0
"mi-509",2019,0,0,0,0,0,0,178,50,266,0,1021,1515,0,1,1,1,0,0,0,0
"mi-510",2013,0,0,0,0,0,0,179,193,4,6,286,668,0,1,1,1,0,0,0,0
"mi-510",2014,0,0,0,0,0,0,192,207,51,6,286,742,0,1,1,1,0,0,0,0
"mi-510",2015,0,0,0,0,0,0,216,174,74,6,317,1162,0,1,1,1,0,0,0,0
"mi-510",2016,0,0,0,0,0,0,204,185,72,6,332,969,0,1,1,1,0,0,0,0
"mi-510",2017,0,0,0,0,0,0,210,214,34,6,380,1563,0,1,1,1,0,0,0,0
"mi-510",2018,0,0,0,0,0,0,208,190,41,6,388,833,0,1,1,1,0,0,0,0
"mi-510",2019,0,0,0,0,0,0,222,203,48,6,414,893,0,1,1,1,0,0,0,0
"mi-511",2013,0,0,0,0,0,0,66,50,7,0,16,139,0,0,1,0,1,0,0,0
"mi-511",2014,0,0,0,0,0,0,70,54,0,0,13,137,0,0,1,0,1,0,0,0
"mi-511",2015,0,0,0,0,0,0,69,48,13,0,13,252,0,0,1,0,1,0,0,0
"mi-511",2016,0,0,0,0,0,0,76,48,11,0,189,324,0,0,1,0,1,0,0,0
"mi-511",2017,0,0,0,0,0,0,67,50,34,0,12,328,0,0,1,0,1,0,0,0
"mi-511",2018,0,0,0,0,0,0,66,44,25,0,7,142,0,0,1,0,1,0,0,0
"mi-511",2019,0,0,0,0,0,0,128,47,37,0,7,219,0,0,1,0,1,0,0,0
"mi-512",2013,0,0,0,0,0,0,142,124,30,0,198,494,0,0,1,0,1,0,0,0
"mi-512",2014,0,0,0,0,0,0,128,161,0,0,0,289,0,0,1,0,1,0,0,0
"mi-512",2015,0,0,0,0,0,0,217,53,63,0,67,400,0,0,1,0,1,0,0,0
"mi-512",2016,0,0,0,0,0,0,124,44,10,0,243,651,0,0,1,0,1,0,0,0
"mi-512",2017,0,0,0,0,0,0,147,24,19,0,309,688,0,0,1,0,1,0,0,0
"mi-512",2018,0,0,0,0,0,0,151,21,13,0,319,504,0,0,1,0,1,0,0,0
"mi-512",2019,0,0,0,0,0,0,129,15,40,0,332,516,0,0,1,0,1,0,0,0
"mi-513",2013,0,0,0,0,0,0,54,19,0,0,38,111,0,0,1,0,1,0,0,0
"mi-513",2014,0,0,0,0,0,0,31,23,0,0,43,133,0,0,1,0,1,0,0,0
"mi-513",2015,0,0,0,0,0,0,53,32,23,0,38,233,0,0,1,0,1,0,0,0
"mi-513",2016,0,0,0,0,0,0,26,33,50,0,36,416,0,0,1,0,1,0,0,0
"mi-513",2017,0,0,0,0,0,0,36,33,41,0,56,372,0,0,1,0,1,0,0,0
"mi-513",2018,0,0,0,0,0,0,26,26,18,0,52,122,0,0,1,0,1,0,0,0
"mi-513",2019,0,0,0,0,0,0,24,19,17,0,37,97,0,0,1,0,1,0,0,0
"mi-514",2013,0,0,0,0,0,0,123,131,0,0,210,464,0,0,1,0,0,1,0,0
"mi-514",2014,0,0,0,0,0,0,123,151,0,13,306,593,0,0,1,0,0,1,0,0
"mi-514",2015,0,0,0,0,0,0,147,83,0,13,306,549,0,0,1,0,0,1,0,0
"mi-514",2016,0,0,0,0,0,0,148,76,5,13,149,518,0,0,1,0,0,1,0,0
"mi-514",2017,0,0,0,0,0,0,150,76,10,13,149,525,0,0,1,0,0,1,0,0
"mi-514",2018,0,0,0,0,0,0,166,49,25,6,149,497,0,0,1,0,0,1,0,0
"mi-514",2019,0,0,0,0,0,0,156,40,55,0,90,341,0,0,1,0,0,1,0,0
"mi-515",2013,0,0,0,0,0,0,105,71,0,0,13,189,0,0,0,1,0,0,0,0
"mi-515",2014,0,0,0,0,0,0,85,119,0,0,27,231,0,0,0,1,0,0,0,0
"mi-515",2015,0,0,0,0,0,0,85,119,0,0,16,220,0,0,0,1,0,0,0,0
"mi-515",2016,0,0,0,0,0,0,91,119,0,0,24,362,0,0,0,1,0,0,0,0
"mi-515",2017,0,0,0,0,0,0,86,119,119,0,33,357,0,0,0,1,0,0,0,0
"mi-515",2018,0,0,0,0,0,0,151,107,131,0,34,423,0,0,0,1,0,0,0,0
"mi-515",2019,0,0,0,0,0,0,151,89,15,0,18,273,0,0,0,1,0,0,0,0
"mi-516",2013,0,0,0,0,0,0,151,137,0,0,435,723,0,0,1,1,0,0,0,0
"mi-516",2014,0,0,0,0,0,0,154,93,0,0,480,727,0,0,1,1,0,0,0,0
"mi-516",2015,0,0,0,0,0,0,141,44,106,0,193,1029,0,0,1,1,0,0,0,0
"mi-516",2016,0,0,0,0,0,0,156,49,66,0,194,1104,0,0,1,1,0,0,0,0
"mi-516",2017,0,0,0,0,0,0,127,17,87,0,229,1123,0,0,1,1,0,0,0,0
"mi-516",2018,0,0,0,0,0,0,149,17,89,0,167,1182,0,0,1,1,0,0,0,0
"mi-516",2019,0,0,0,0,0,0,149,0,79,0,155,959,0,0,1,1,0,0,0,0
"mi-517",2013,0,0,0,0,0,0,108,108,27,0,63,306,0,0,1,0,1,0,0,0
"mi-517",2014,0,0,0,0,0,0,108,116,46,0,57,327,0,0,1,0,1,0,0,0
"mi-517",2015,0,0,0,0,0,0,108,93,30,0,64,295,0,0,1,0,1,0,0,0
"mi-517",2016,0,0,0,0,0,0,108,97,5,0,75,660,0,0,1,0,1,0,0,0
"mi-517",2017,0,0,0,0,0,0,108,88,53,0,108,737,0,0,1,0,1,0,0,0
"mi-517",2018,0,0,0,0,0,0,108,0,66,0,99,273,0,0,1,0,1,0,0,0
"mi-517",2019,0,0,0,0,0,0,115,0,76,0,103,294,0,0,1,0,1,0,0,0
"mi-518",2013,0,0,0,0,0,0,37,54,0,0,24,115,0,0,1,1,0,0,0,0
"mi-518",2014,0,0,0,0,0,0,38,61,0,0,23,122,0,0,1,1,0,0,0,0
"mi-518",2015,0,0,0,0,0,0,52,55,0,0,24,315,0,0,1,1,0,0,0,0
"mi-518",2016,0,0,0,0,0,0,38,54,9,0,25,355,0,0,1,1,0,0,0,0
"mi-518",2017,0,0,0,0,0,0,36,52,10,0,43,354,0,0,1,1,0,0,0,0
"mi-518",2018,0,0,0,0,0,0,25,45,23,0,24,117,0,0,1,1,0,0,0,0
"mi-518",2019,0,0,0,0,0,0,22,48,14,0,23,107,0,0,1,1,0,0,0,0
"mi-519",2013,0,0,0,0,0,0,158,214,8,0,105,485,0,0,1,1,0,0,0,0
"mi-519",2014,0,0,0,0,0,0,160,211,5,0,101,482,0,0,1,1,0,0,0,0
"mi-519",2015,0,0,0,0,0,0,162,233,0,0,103,671,0,0,1,1,0,0,0,0
"mi-519",2016,0,0,0,0,0,0,147,227,25,0,108,619,0,0,1,1,0,0,0,0
"mi-519",2017,0,0,0,0,0,0,138,221,23,0,109,889,0,0,1,1,0,0,0,0
"mi-519",2018,0,0,0,0,0,0,141,125,122,0,127,515,0,0,1,1,0,0,0,0
"mi-519",2019,0,0,0,0,0,0,140,140,71,0,128,479,0,0,1,1,0,0,0,0
"mi-523",2013,0,0,0,0,0,0,43,77,28,0,11,159,0,0,1,1,0,0,0,0
"mi-523",2014,0,0,0,0,0,0,69,78,7,0,15,169,0,0,1,1,0,0,0,0
"mi-523",2015,0,0,0,0,0,0,42,94,53,0,13,202,0,0,1,1,0,0,0,0
"mi-523",2016,0,0,0,0,0,0,36,94,26,0,259,415,0,0,1,1,0,0,0,0
"mi-523",2017,0,0,0,0,0,0,47,92,24,0,21,436,0,0,1,1,0,0,0,0
"mi-523",2018,0,0,0,0,0,0,48,94,30,0,45,217,0,0,1,1,0,0,0,0
"mi-523",2019,0,0,0,0,0,0,42,86,19,0,53,200,0,0,1,1,0,0,0,0
"mn-500",2013,0,0,0,0,0,0,2006,1062,0,0,4513,7581,0,1,1,0,0,0,1,0
"mn-500",2014,0,0,0,0,0,0,2145,1069,1472,0,5348,10034,0,1,1,0,0,0,1,0
"mn-500",2015,0,0,0,0,0,0,1551,1474,2177,0,6148,11350,0,1,1,0,0,0,1,0
"mn-500",2016,0,0,0,0,0,0,1615,1367,1057,0,6025,10080,0,1,1,0,0,0,1,0
"mn-500",2017,0,0,0,0,0,0,1650,1244,1230,0,4954,10369,0,1,1,0,0,0,1,0
"mn-500",2018,0,0,0,0,0,0,1954,794,1166,18,4287,11311,0,1,1,0,0,0,1,0
"mn-500",2019,0,0,0,0,0,0,1932,746,775,18,5181,10824,0,1,1,0,0,0,1,0
"mn-501",2013,0,0,0,0,0,0,617,763,96,10,2399,3885,0,1,1,0,0,1,0,0
"mn-501",2014,0,0,0,0,0,0,732,746,117,0,2411,4006,0,1,1,0,0,1,0,0
"mn-501",2015,0,0,0,0,0,0,781,584,343,0,2897,4605,0,1,1,0,0,1,0,0
"mn-501",2016,0,0,0,0,0,0,808,525,424,0,2891,4666,0,1,1,0,0,1,0,0
"mn-501",2017,0,0,0,0,0,0,837,650,514,0,2414,4756,0,1,1,0,0,1,0,0
"mn-501",2018,0,0,0,0,0,0,859,609,474,0,2753,5057,0,1,1,0,0,1,0,0
"mn-501",2019,0,0,0,0,0,0,828,577,304,0,2676,4936,0,1,1,0,0,1,0,0
"mn-502",2013,0,0,0,0,0,0,252,213,0,0,382,847,0,0,1,0,1,0,0,0
"mn-502",2014,0,0,0,0,0,0,256,264,2,0,458,980,0,0,1,0,1,0,0,0
"mn-502",2015,0,0,0,0,0,0,246,221,34,0,439,1023,0,0,1,0,1,0,0,0
"mn-502",2016,0,0,0,0,0,0,250,241,84,0,422,1185,0,0,1,0,1,0,0,0
"mn-502",2017,0,0,0,0,0,0,182,320,62,0,533,1303,0,0,1,0,1,0,0,0
"mn-502",2018,0,0,0,0,0,0,195,327,162,0,400,1444,0,0,1,0,1,0,0,0
"mn-502",2019,0,0,0,0,0,0,201,256,143,0,306,1329,0,0,1,0,1,0,0,0
"mn-503",2013,0,0,0,0,0,0,232,363,0,0,533,1128,0,1,1,1,0,0,0,0
"mn-503",2014,0,0,0,0,0,0,255,387,1,0,548,1191,0,1,1,1,0,0,0,0
"mn-503",2015,0,0,0,0,0,0,264,142,190,0,718,1314,0,1,1,1,0,0,0,0
"mn-503",2016,0,0,0,0,0,0,289,201,260,0,692,1456,0,1,1,1,0,0,0,0
"mn-503",2017,0,0,0,0,0,0,296,126,333,0,729,1484,0,1,1,1,0,0,0,0
"mn-503",2018,0,0,0,0,0,0,296,112,249,0,764,1421,0,1,1,1,0,0,0,0
"mn-503",2019,0,0,0,0,0,0,293,104,298,0,1074,1931,0,1,1,1,0,0,0,0
"mn-504",2013,0,0,0,0,0,0,12,83,0,0,148,243,0,0,1,0,1,0,0,0
"mn-504",2014,0,0,0,0,0,0,12,71,0,0,151,234,0,0,1,0,1,0,0,0
"mn-504",2015,0,0,0,0,0,0,18,50,61,0,159,288,0,0,1,0,1,0,0,0
"mn-504",2016,0,0,0,0,0,0,27,52,52,0,158,289,0,0,1,0,1,0,0,0
"mn-504",2017,0,0,0,0,0,0,28,46,48,0,179,301,0,0,1,0,1,0,0,0
"mn-504",2018,0,0,0,0,0,0,26,46,30,0,173,275,0,0,1,0,1,0,0,0
"mn-504",2019,0,0,0,0,0,0,23,33,37,0,93,232,0,0,1,0,1,0,0,0
"mn-505",2013,0,0,0,0,0,0,199,283,0,0,435,917,0,0,1,0,1,0,0,0
"mn-505",2014,0,0,0,0,0,0,245,291,0,0,437,973,0,0,1,0,1,0,0,0
"mn-505",2015,0,0,0,0,0,0,329,214,74,0,376,1107,0,0,1,0,1,0,0,0
"mn-505",2016,0,0,0,0,0,0,252,237,53,0,294,1066,0,0,1,0,1,0,0,0
"mn-505",2017,0,0,0,0,0,0,299,329,104,0,305,1286,0,0,1,0,1,0,0,0
"mn-505",2018,0,0,0,0,0,0,220,258,221,0,291,1208,0,0,1,0,1,0,0,0
"mn-505",2019,0,0,0,0,0,0,246,188,155,0,252,1112,0,0,1,0,1,0,0,0
"mn-506",2013,0,0,0,0,0,0,105,161,0,0,426,692,0,0,1,0,1,0,0,0
